Heading,Link,Summary,Date
Ensure common education system in the country: Experts,http://economictimes.indiatimes.com/industry/services/education/ensure-common-education-system-in-the-country-experts/articleshow/48424767.cms,They appealed the Centre to ensure common education system in the country while expressing concern over quality of education being given to students.,"Aug 10, 2015, 06:20 PM IST"
"Govt-appointed panel for single engineering, management tests for institutes under AICTE",http://economictimes.indiatimes.com/industry/services/education/govt-appointed-panel-for-single-engineering-management-tests-for-institutes-under-aicte/articleshow/48411036.cms,"At present over 11,000 institutes, both engineering and management, come under the purview of All India Council for Technical Education.","Aug 9, 2015, 12:56 PM IST"
Education plays a big role in quality governance: Piyush Goyal,http://economictimes.indiatimes.com/industry/services/education/education-plays-a-big-role-in-quality-governance-piyush-goyal/articleshow/48405563.cms,Education would reduce disparity in wealth and power by providing young people with skills and competence as well as promote quality governance.,"Aug 8, 2015, 08:53 PM IST"
Varanasi jail inmate bags IGNOU gold medal,http://economictimes.indiatimes.com/industry/services/education/varanasi-jail-inmate-bags-ignou-gold-medal/articleshow/48413132.cms,"Ajeet Kumar Saroj, a culpable homicide convict was escorted to Banaras Hindu University where he was awarded his diploma at the 28th convocation of IGNOU.","Aug 9, 2015, 05:45 PM IST"
Over 1.9 lakh degrees awarded at IGNOU convocation,http://economictimes.indiatimes.com/industry/services/education/over-1-9-lakh-degrees-awarded-at-ignou-convocation/articleshow/48404449.cms,"The credentials awarded at the convocation included 98 PhD degrees, 25 MPhil degrees, 47,198 Master's Degree, 75,305 Bachelors Degree, 51,253 Diplomas and 17,939 certificates.","Aug 8, 2015, 06:35 PM IST"
US institute to lead hospitality training project in India,http://economictimes.indiatimes.com/industry/services/education/us-institute-to-lead-hospitality-training-project-in-india/articleshow/48410239.cms,American Hotel and Lodging Educational Institute (AHLEI) has been awarded the project to train and certify thousands of hospitality trainers.,"Aug 9, 2015, 11:11 AM IST"
Super 30 student wins Tokyo university call,http://economictimes.indiatimes.com/industry/services/education/super-30-student-wins-tokyo-university-call/articleshow/48413619.cms,"A student of Super 30, hailing from unprivileged section of the society, has been selected by the University of Tokyo for higher education.","Aug 9, 2015, 06:41 PM IST"
JNU to set up centre for disaster research,http://economictimes.indiatimes.com/industry/services/education/jnu-to-set-up-centre-for-disaster-research/articleshow/48388815.cms,The University has signed an MoU with the National Institute of Disaster Management for establishing a Centre for Disaster Research,"Aug 7, 2015, 01:23 PM IST"
"IIM Bangalore modifies MBA content, to offer new workshop course on design thinking",http://economictimes.indiatimes.com/industry/services/education/iim-bangalore-modifies-mba-content-to-offer-new-workshop-course-on-design-thinking/articleshow/48339479.cms,IIM Bangalore will offer a three credits course on 'Developing technology partnerships between entrepreneurial firms in India and Israel'.,"Aug 4, 2015, 10:16 AM IST"
Indian Institute of Chemical Technology to set up science park,http://economictimes.indiatimes.com/industry/services/education/indian-institute-of-chemical-technology-to-set-up-science-park/articleshow/48364351.cms,"To promote science among school and college students, city-based CSIR-Indian Institute of Chemical Technology (IICT), has planned for setting up a 'science park' at its Narayanguda premises here.","Aug 5, 2015, 09:17 PM IST"
"Now, file application for new medical colleges online",http://economictimes.indiatimes.com/industry/services/education/now-file-application-for-new-medical-colleges-online/articleshow/48349381.cms,"Making the process of setting up medical colleges transparent, the government has rolled out an online facility for registration process.","Aug 4, 2015, 09:36 PM IST"
BML Munjal University appoints Ashok Kapoor as dean of corporate engagement,http://economictimes.indiatimes.com/industry/services/education/bml-munjal-university-appoints-ashok-kapoor-as-dean-of-corporate-engagement/articleshow/48359856.cms,"Hero Group-founded BML Munjal University has appointed professor Ashok Kapoor as dean, corporate engagement.","Aug 5, 2015, 03:55 PM IST"
Kerala government to connect schools through digital network,http://economictimes.indiatimes.com/industry/services/education/kerala-government-to-connect-schools-through-digital-network/articleshow/48373832.cms,"With the launching of the project, the state will become the first in the country to digitally connect schools through hi-speed Internet.","Aug 6, 2015, 02:40 PM IST"
"Over 4,400 students dropout of IITs, NITs in three years",http://economictimes.indiatimes.com/industry/services/education/over-4400-students-dropout-of-iits-nits-in-three-years/articleshow/48360046.cms,"Of the NITs, there were 717 dropouts in 2014-15, lower than 785 seen in the year-ago period. In 2012-13, the dropout numbers stood at 850.","Aug 5, 2015, 04:07 PM IST"
List of six universities rated as top in the world for their proximity to great surfing beaches,http://economictimes.indiatimes.com/industry/services/education/list-of-six-universities-rated-as-top-in-the-world-for-their-proximity-to-great-surfing-beaches/articleshow/48345342.cms,"The online publication for international students, studyinternational.com, which compiled the list, rated Otago fifth behind Bond University.","Aug 4, 2015, 04:49 PM IST"
"IITs, NITs to refund acceptance fee if student gives up seat",http://economictimes.indiatimes.com/industry/services/education/iits-nits-to-refund-acceptance-fee-if-student-gives-up-seat/articleshow/48365952.cms,A candidate would get refund after deduction of processing charges if he has surrendered the seat before the commencement of academic session.,"Aug 5, 2015, 10:55 PM IST"
"HRD Ministry has urged IITs, NITs to refund acceptance fee: Smriti Irani",http://economictimes.indiatimes.com/industry/services/education/hrd-ministry-has-urged-iits-nits-to-refund-acceptance-fee-smriti-irani/articleshow/48360704.cms,IITs and NITs may refund the acceptance fee after deducting minimal processing charges in case a student does not get admission in a preferred course.,"Aug 5, 2015, 04:49 PM IST"
ICAR Summer School to be held in Tamil Nadu Agricultural University,http://economictimes.indiatimes.com/industry/services/education/icar-summer-school-to-be-held-in-tamil-nadu-agricultural-university/articleshow/48344677.cms,The 21-day Indian Research Council of Agricultural Research Summer School will begin in Tamil Nadu Agricultural University,"Aug 4, 2015, 04:09 PM IST"
"Delhi University permits Skype viva for PhD students, plagiarism check must",http://economictimes.indiatimes.com/industry/services/education/delhi-university-permits-skype-viva-for-phd-students-plagiarism-check-must/articleshow/48315209.cms,"The varsity has also made it mandatory that the thesis submitted by the PhD scholars pass a ""plagiarism check"" and procured specialised softwares for it.","Aug 2, 2015, 11:16 AM IST"
"Admission faux leaves 3,200 seats vacant in engineering colleges",http://economictimes.indiatimes.com/industry/services/education/admission-faux-leaves-3200-seats-vacant-in-engineering-colleges/articleshow/48304704.cms,"A fundamental faux in this year's admission to elite Indian engineering colleges has resulted in 3,200 spots lying vacant at the end.","Aug 1, 2015, 10:27 AM IST"
Odisha government announces IISER will be set up in Berhampur,http://economictimes.indiatimes.com/industry/services/education/odisha-government-announces-iiser-will-be-set-up-in-berhampur/articleshow/48309646.cms,"In a bid to strike a balance among different regions of Odisha, the  government  has decided  to set up the proposed IISER at Berhampur in Ganjam district of South Odisha.","Aug 1, 2015, 07:37 PM IST"
Centre to soon end policy of not failing students till standard eight: Ram Shankar Katheria,http://economictimes.indiatimes.com/industry/services/education/centre-to-soon-end-policy-of-not-failing-students-till-standard-eight-ram-shankar-katheria/articleshow/48312152.cms,"Katheria said that in view of the deterioration of primary education, the government would soon end the policy of not failing students or automatic promotion till class VIII.","Aug 1, 2015, 11:29 PM IST"
NSDC signs MoUs with North East universities for skill-based training,http://economictimes.indiatimes.com/industry/services/education/nsdc-signs-mous-with-north-east-universities-for-skill-based-training/articleshow/48325787.cms,NSDC has signed memorandums of understanding with major universities across North East for introducing skill-based training.,"Aug 3, 2015, 11:58 AM IST"
Gujarat State Fertilizers & Chemicals Ltd to set up university in Vadodara,http://economictimes.indiatimes.com/industry/services/education/gujarat-state-fertilizers-chemicals-ltd-to-set-up-university-in-vadodara/articleshow/48316866.cms,"Initially, it will have a School of Technology, with an intake of 150 students, 75 each in mechanical and chemical branches for four-year course.","Aug 2, 2015, 03:10 PM IST"
Delhi Technological University restructuring academic programmes to meet global demands,http://economictimes.indiatimes.com/industry/services/education/delhi-technological-university-restructuring-academic-programmes-to-meet-global-demands/articleshow/48307554.cms,"From the current session, the university has introduced a new methodology in undergraduate teaching and continuous evaluation.","Aug 1, 2015, 03:41 PM IST"
Rise in women graduates almost double that of men in a decade,http://economictimes.indiatimes.com/industry/services/education/rise-in-women-graduates-almost-double-that-of-men-in-a-decade/articleshow/48314867.cms,"This is over 8% of 838 million people who were 15 years of age or older. A decade ago, this proportion was about 7%.","Aug 2, 2015, 10:36 AM IST"
More time to bell CAT from this year,http://economictimes.indiatimes.com/industry/services/education/more-time-to-bell-cat-from-this-year/articleshow/48325515.cms,The Common Admission Test (CAT) for admission to India's premier business school — such as the IIMs — will undergo several changes this year.,"Aug 3, 2015, 11:39 AM IST"
"HRD ministry, NITI Aayog examine Gautam panel report on UGC",http://economictimes.indiatimes.com/industry/services/education/hrd-ministry-niti-aayog-examine-gautam-panel-report-on-ugc/articleshow/48315309.cms,"The HRD Ministry and NITI Aayog have begun examining the report of the Hari Gautam panel, which has raised serious questions about the functioning of the University Grants Commission (UGC) and even recommended its scrapping.","Aug 2, 2015, 11:31 AM IST"
FTII admission test for new session on August 23,http://economictimes.indiatimes.com/industry/services/education/ftii-admission-test-for-new-session-on-august-23/articleshow/48272468.cms,"Protests by FTII students against Gajendra Chauhan's appointment notwithstanding, the admission test for the academic year 2015-16 will be held on August 23.","Jul 29, 2015, 10:47 PM IST"
Medical students may get tablets to boost e-learning,http://economictimes.indiatimes.com/industry/services/education/medical-students-may-get-tablets-to-boost-e-learning/articleshow/48247314.cms,The Rajiv Gandh University of Health Sciences (RGUHS) has asked its affiliate colleges to get students' opinion on using tablets for learning.,"Jul 28, 2015, 10:38 AM IST"
"DU VC Dinesh Singh defying government order on appointments, alleges DUTA",http://economictimes.indiatimes.com/industry/services/education/du-vc-dinesh-singh-defying-government-order-on-appointments-alleges-duta/articleshow/48271504.cms,DUTA accused Vice Chancellor Dinesh Singh of defying government order regarding the freeze on appointments three months before his tenure ends.,"Jul 29, 2015, 09:49 PM IST"
IIM Bangalore launches certificate programme in financial intelligence for CBI officers,http://economictimes.indiatimes.com/industry/services/education/iim-bangalore-launches-certificate-programme-in-financial-intelligence-for-cbi-officers/articleshow/48253413.cms,"IIM Bangalore's latest offering is a certificate programme in financial intelligence and analytics, for officers of the Central Bureau of Investigation (CBI).","Jul 28, 2015, 05:54 PM IST"
Aptech launches Aptech Banking & Finance Academy,http://economictimes.indiatimes.com/industry/services/education/aptech-launches-aptech-banking-finance-academy/articleshow/48281719.cms,The course will be initially offered in select 21 centers this year but will be expanded to 100 centers by next year.,"Jul 30, 2015, 04:03 PM IST"
Arunachal Pradesh urges Centre for early execution of medical college,http://economictimes.indiatimes.com/industry/services/education/arunachal-pradesh-urges-centre-for-early-execution-of-medical-college/articleshow/48280690.cms,Tacho also informed him about the recent outbreak of Dengue and Japanese Encephalitis (JE) in the state and sought support to combat the diseases.,"Jul 30, 2015, 02:48 PM IST"
"Still room for DU hopefuls, varsity to come up with more lists",http://economictimes.indiatimes.com/industry/services/education/still-room-for-du-hopefuls-varsity-to-come-up-with-more-lists/articleshow/48270205.cms,Delhi University aspirants have reasons to cheer as the authorities have decided to come up with more cut-off lists for admission to its undergraduate programmes.,"Jul 29, 2015, 08:12 PM IST"
Vyapam scam: Here's what it takes to lure exam frauds,http://economictimes.indiatimes.com/industry/services/education/vyapam-scam-heres-what-it-takes-to-lure-exam-frauds/articleshow/48275236.cms,"The Madhya Pradesh Special Task Force (MP STF) has detained over three dozen students from colleges across UP, many of whom are imposters.","Jul 30, 2015, 06:15 AM IST"
"Missing your alma mater? Try out their online, offline stores selling stuff that carry monogram of top institutes",http://economictimes.indiatimes.com/industry/services/education/missing-your-alma-mater-try-out-their-online-offline-stores-selling-stuff-that-carry-monogram-of-top-institutes/articleshow/48259829.cms,"Merchandise that carry monogram of educational institutes, online and at times offline in-campus are enabling people to wear the legacy of their alma mater.","Jul 29, 2015, 04:09 AM IST"
BITS-Pilani Hyderabad holds its 4th convocation,http://economictimes.indiatimes.com/industry/services/education/bits-pilani-hyderabad-holds-its-4th-convocation/articleshow/48253451.cms,BITS Pilani - Hyderabad Campus held its 4th convocation ceremony for its graduating students of the Class of 2015. Rajya Sabha member Karan Singh and Vice Chancellor BN Jain were among those present at the occasion.,"Jul 28, 2015, 05:57 PM IST"
New IIMs such as the one in Udaipur do not carry baggage from the past,http://economictimes.indiatimes.com/industry/services/education/new-iims-such-as-the-one-in-udaipur-do-not-carry-baggage-from-the-past/articleshow/48217977.cms,"Director of IIM-Udaipur, believes in multi-tasking. When he is not taking classes, he is spending time with architects and the project manager.","Jul 26, 2015, 04:21 AM IST"
IIT Hyderabad draws top rankers; an outlier among host of new Indian Institutes of Technology,http://economictimes.indiatimes.com/industry/services/education/iit-hyderabad-draws-top-rankers-an-outlier-among-host-of-new-indian-institutes-of-technology/articleshow/48195939.cms,"The league of old IITs. The number of top 1,000 rank holders joining IIT Hyderabad has trebled to 20 this year from only seven last year.","Jul 24, 2015, 04:20 AM IST"
IIT alumni discussing future of technology in US meet,http://economictimes.indiatimes.com/industry/services/education/iit-alumni-discussing-future-of-technology-in-us-meet/articleshow/48214570.cms,"Close to 4000 people from various IITs, foreign universities and corporations are attending this event, the organisers said in a communique.","Jul 25, 2015, 02:57 PM IST"
"Delhi University on a hiring spree, teachers' body DUTA cries foul",http://economictimes.indiatimes.com/industry/services/education/delhi-university-on-a-hiring-spree-teachers-body-duta-cries-foul/articleshow/48192233.cms,"The varsity's move to line up back-to-back interviews for important administrative positions within this week, has raised eyebrows.","Jul 23, 2015, 09:27 PM IST"
Delhi pharma varsity to be functional from current session,http://economictimes.indiatimes.com/industry/services/education/delhi-pharma-varsity-to-be-functional-from-current-session/articleshow/48207465.cms,"Delhi Pharmaceutical Science & Research University will be functional from the current academic session, the Delhi government today said.","Jul 24, 2015, 10:13 PM IST"
IIT Ropar is now independent of IIT Delhi's mentoring and administration,http://economictimes.indiatimes.com/industry/services/education/iit-ropar-is-now-independent-of-iit-delhis-mentoring-and-administration/articleshow/48217835.cms,"To be sure, for IIT-Ropar, as well as for the other newer IITs, to gain as much prominence as their famous counterparts will be a long haul.","Jul 26, 2015, 04:20 AM IST"
AIPMT re-conducted successfully: CBSE,http://economictimes.indiatimes.com/industry/services/education/aipmt-re-conducted-successfully-cbse/articleshow/48218788.cms,"All the candidates were frisked prior to appearing in the examination and more than one lakh officials had ensured the successful and fair conduct of examination, it added.","Jul 25, 2015, 10:17 PM IST"
IIT Delhi staff turn the clocks back at Rashtrapati Bhavan,http://economictimes.indiatimes.com/industry/services/education/iit-delhi-staff-turn-the-clocks-back-at-rashtrapati-bhavan/articleshow/48195970.cms,The most obvious choice for them was to get back to the British companies that had manufactured these.,"Jul 24, 2015, 04:27 AM IST"
Singapore's educational institution to set up campus in India,http://economictimes.indiatimes.com/industry/services/education/singapores-educational-institution-to-set-up-campus-in-india/articleshow/48197071.cms,"MDIS will establish the university campus in Chennai with the collaboration of India's Vels Institute of Science, Technology and Advanced Studies.","Jul 24, 2015, 08:44 AM IST"
More IITs & IIMs open across India: Here's why it's important to expand without compromising quality,http://economictimes.indiatimes.com/industry/services/education/more-iits-iims-open-across-india-heres-why-its-important-to-expand-without-compromising-quality/articleshow/48217569.cms,"For every alumnus who swears by elitism of the 'top tier' of technology, there’s a counterpart who believes more such institutions are needed.","Jul 26, 2015, 10:28 AM IST"
"Students to get 6.5 years for PhD at DU, entrance compulsory",http://economictimes.indiatimes.com/industry/services/education/students-to-get-6-5-years-for-phd-at-du-entrance-compulsory/articleshow/48162306.cms,Students pursuing PhD from DU will now get six and half years to finish their research against the earlier deadline of four years and will have to clear an entrance test for admission to the same.,"Jul 21, 2015, 07:52 PM IST"
RIMS Director S K Choudhary removed following Jharkhand HC order,http://economictimes.indiatimes.com/industry/services/education/rims-director-s-k-choudhary-removed-following-jharkhand-hc-order/articleshow/48152006.cms,The move was preceded by a recent Jharkhand High Court directive to the state government to remove Choudhary as the director of RIMS.,"Jul 21, 2015, 02:38 AM IST"
'40 alumni squatters fuelling FTII strike',http://economictimes.indiatimes.com/industry/services/education/40-alumni-squatters-fuelling-ftii-strike/articleshow/48169800.cms,An inquiry by the I&B ministry has shown that as many as 40 former students who passed out over the years continue to squat in the FTII campus.,"Jul 22, 2015, 11:27 AM IST"
"Private varsities like Lovely professional University seek to woo students with Jacuzzis, malls",http://economictimes.indiatimes.com/industry/services/education/private-varsities-like-lovely-professional-university-seek-to-woo-students-with-jacuzzis-malls/articleshow/48132520.cms,"Private varsities seek to woo the aspirants with sprawling campuses, heated pools, beauty salons and even shopping arcades.","Jul 19, 2015, 02:22 PM IST"
"Delhi University welcomes freshers, no queries about CBCS on Day 1",http://economictimes.indiatimes.com/industry/services/education/delhi-university-welcomes-freshers-no-queries-about-cbcs-on-day-1/articleshow/48146706.cms,"Majority students weren't curious to know more about the much talked about ""cafeteria-approach"" scheme rolled out by the UGC.","Jul 20, 2015, 06:24 PM IST"
Why more and more women colleges are going co-ed in Bengaluru,http://economictimes.indiatimes.com/industry/services/education/why-more-and-more-women-colleges-are-going-co-ed-in-bengaluru/articleshow/48140494.cms,"After Mount Carmel, many women's colleges in Bengaluru consider co-education due to vacant seats in postgraduate courses.","Jul 20, 2015, 10:20 AM IST"
"Bengaluru's National Law School waives fee for two students, looks to shed 'elitist' tag",http://economictimes.indiatimes.com/industry/services/education/bengalurus-national-law-school-waives-fee-for-two-students-looks-to-shed-elitist-tag/articleshow/48155499.cms,"By waiving fee for two freshman students from the economically backward sections, NLSIU is looking to shed the ""elitist"" tag attached to it over the years.","Jul 21, 2015, 11:41 AM IST"
"10 per cent fee hike at Jamia Millia Islamia, students express disappointment",http://economictimes.indiatimes.com/industry/services/education/10-per-cent-fee-hike-at-jamia-millia-islamia-students-express-disappointment/articleshow/48162514.cms,"Jamia Millia Islamia has increased its fee for all courses by 10 per cent from this session onwards, a move that came as a major disappointment to students.","Jul 21, 2015, 08:05 PM IST"
Want to plan nightlife better? Join this course,http://economictimes.indiatimes.com/industry/services/education/want-to-plan-nightlife-better-join-this-course/articleshow/48168623.cms,"It's been only a year since India's startup capital got back its nightlife, and an enterprising couple has designed a management course around it.","Jul 22, 2015, 09:43 AM IST"
Delhi University to greet fresh batch tomorrow as it rolls out CBCS,http://economictimes.indiatimes.com/industry/services/education/delhi-university-to-greet-fresh-batch-tomorrow-as-it-rolls-out-cbcs/articleshow/48135488.cms,The colleges are geared up for the session with the orientation schedules and timetables. All the three under-graduate classes of the University will follow different course structures this time.,"Jul 19, 2015, 08:39 PM IST"
Gujarat Technological University to establish centres of excellence for skill up-scaling,http://economictimes.indiatimes.com/industry/services/education/gujarat-technological-university-to-establish-centres-of-excellence-for-skill-up-scaling/articleshow/48071286.cms,GTU would establish Centre of excellence in Telecom in association with Centre for Entrepreneurship Development (CED) with industry partner Tejas Technology Pvt. Ltd.,"Jul 14, 2015, 06:30 PM IST"
Recreate the magic of 60s: Narayana Murthy to IISc,http://economictimes.indiatimes.com/industry/services/education/recreate-the-magic-of-60s-narayana-murthy-to-iisc/articleshow/48094325.cms,"Infosys cofounder NR Narayana Murthy said the Indian Institute of Science is yet to meet higher expectations and that there is ""work to be done"".","Jul 16, 2015, 10:09 AM IST"
Kerala's infrastructure and construction institute to train masons to become engineers,http://economictimes.indiatimes.com/industry/services/education/keralas-infrastructure-and-construction-institute-to-train-masons-to-become-engineers/articleshow/48082160.cms,"A Kerala institute built at a cost of Rs.100 crore will train masons to become engineers, a minister said on Wednesday.","Jul 15, 2015, 01:45 PM IST"
Indians most keen to send kids abroad for higher studies: HSBC,http://economictimes.indiatimes.com/industry/services/education/indians-most-keen-to-send-kids-abroad-for-higher-studies-hsbc/articleshow/48082339.cms,"In comparison, Australia finds itself at the bottom, where 52 per cent parents are willing to send children abroad for post-graduate studies.","Jul 15, 2015, 02:04 PM IST"
Innovation cell set up at Karunya varsity,http://economictimes.indiatimes.com/industry/services/education/innovation-cell-set-up-at-karunya-varsity/articleshow/48072632.cms,"Aimed at involving students and industry professionals in development of innovative products, the private Karunya University here and city-based Salzer Electronics have set up an innovation cell.","Jul 14, 2015, 08:23 PM IST"
IIM Bangalore gears up for Annual Entrepreneurship Summit 'Eximius 2015',http://economictimes.indiatimes.com/industry/services/education/iim-bangalore-gears-up-for-annual-entrepreneurship-summit-eximius-2015/articleshow/48085813.cms,"The summit, to be held on August 8 and 9, aims to encourage startups and students across the country to think big and take the plunge with new ideas.","Jul 15, 2015, 06:00 PM IST"
"DU passes CBCS courses in Executive Council, teachers cry foul",http://economictimes.indiatimes.com/industry/services/education/du-passes-cbcs-courses-in-executive-council-teachers-cry-foul/articleshow/48074323.cms,The DU today approved 100 courses of study under the Choice Based Credit System (CBCS) from the ensuing academic session in its Executive Council today.,"Jul 14, 2015, 10:38 PM IST"
Four Delhi University colleges likely to offer Bachelor of Vocation courses from next year,http://economictimes.indiatimes.com/industry/services/education/four-delhi-university-colleges-likely-to-offer-bachelor-of-vocation-courses-from-next-year/articleshow/48088288.cms,"The courses approved to be offered by Jesus and Mary college include healthcare management, IT and software development and retail management.","Jul 15, 2015, 09:11 PM IST"
"IIT Hyderabad roped in 20 out of top 1000 rank holders, candidates shunning new IITs",http://economictimes.indiatimes.com/industry/services/education/iit-hyderabad-roped-in-20-out-of-top-1000-rank-holders-candidates-shunning-new-iits/articleshow/48092669.cms,"In further proof of how top-ranking candidates are shunning the new IITs, only 20 out of the top 1000 rank holders have been roped in by IIT Hyderabad.","Jul 16, 2015, 05:30 AM IST"
21 interview questions Wharton asks MBA candidates,http://economictimes.indiatimes.com/industry/services/education/21-interview-questions-wharton-asks-mba-candidates/articleshow/48080951.cms,"Getting admitted to the Wharton School at the University of Pennsylvania is no easy task. After a rigorous application process, only about 14% of applicants are accepted.","Jul 15, 2015, 12:18 PM IST"
High Court asks DU if cut-off criteria uniformly followed by all colleges?,http://economictimes.indiatimes.com/industry/services/education/high-court-asks-du-if-cut-off-criteria-uniformly-followed-by-all-colleges/articleshow/48022969.cms,Delhi High Court today asked Delhi University whether its notification regarding cut-off calculation was mandatorily followed by all colleges.,"Jul 10, 2015, 09:14 PM IST"
"Jamia Millia Islamia may partner with Holy Family, Escorts for medical college",http://economictimes.indiatimes.com/industry/services/education/jamia-millia-islamia-may-partner-with-holy-family-escorts-for-medical-college/articleshow/48039352.cms,"Jamia, which already has a dental college and a 100-bed Ansari Health Centre, will need a functional 300-bed hospital to run medical college.","Jul 12, 2015, 10:50 AM IST"
Andhra Pradesh govt to set up 'Energy University',http://economictimes.indiatimes.com/industry/services/education/andhra-pradesh-govt-to-set-up-energy-university/articleshow/48043612.cms,"AP govt is going to establish an 'Energy University' with focus on research orientation and development of energy efficiency, energy conservation, renewable sources.","Jul 12, 2015, 07:33 PM IST"
Are older IITs losing their sheen? Toppers opting for newer ones,http://economictimes.indiatimes.com/industry/services/education/are-older-iits-losing-their-sheen-toppers-opting-for-newer-ones/articleshow/48049927.cms,Newer IITs with seats ranging between 120 and 220 are slowly coming into their own despite the fact that many do not even have a permanent campus.,"Jul 13, 2015, 11:18 AM IST"
Why the new IITs are losing appeal among top students and recruiters,http://economictimes.indiatimes.com/industry/services/education/why-the-new-iits-are-losing-appeal-among-top-students-and-recruiters/articleshow/48011768.cms,"Since 2008, 11 new IITs have started operating — in Indore, Mandi, Ropar, Patna, Jodhpur, Hyderabad, Gandhinagar, Bhubaneswar, Varanasi, Palakkad and Tirupati.","Jul 10, 2015, 04:00 AM IST"
Super 30 students short of money for IIT counselling,http://economictimes.indiatimes.com/industry/services/education/super-30-students-short-of-money-for-iit-counselling/articleshow/48018793.cms,"The students of Bihar's Super 30, who have cracked the IIT-JEE this year are a worried lot as they don't have the money for counselling.","Jul 10, 2015, 04:17 PM IST"
Why many IITians fail to cope with the curriculum after clearing entrance,http://economictimes.indiatimes.com/industry/services/education/why-many-iitians-fail-to-cope-with-the-curriculum-after-clearing-entrance/articleshow/48026356.cms,The coaching factories are prime suspects for the drop in quality but exhaustion and family pressure also play key roles.,"Jul 11, 2015, 11:15 AM IST"
"Outside class, IIT Kharagpur to deploy shadow teachers",http://economictimes.indiatimes.com/industry/services/education/outside-class-iit-kharagpur-to-deploy-shadow-teachers/articleshow/48017396.cms,IIT Kharagpur students would now get shadow teachers outside their classrooms to make the learning more inclusive,"Jul 10, 2015, 02:45 PM IST"
IIT Roorkee upholds decision to expel students; parents mull action,http://economictimes.indiatimes.com/industry/services/education/iit-roorkee-upholds-decision-to-expel-students-parents-mull-action/articleshow/48033880.cms,Their contention is that the institute's website does not talk about any rule mandating expulsion of students who score less than five CGPA.,"Jul 11, 2015, 07:40 PM IST"
IIT-Roorkee expels 73 students for poor grades,http://economictimes.indiatimes.com/industry/services/education/iit-roorkee-expels-73-students-for-poor-grades/articleshow/48014255.cms,"IIT, the institute at Roorkee expelled 73 students whose performance was not up to the mark after their first-year of the BTech programme","Jul 10, 2015, 10:44 AM IST"
HAU replaces gowns with white dress for convocation,http://economictimes.indiatimes.com/industry/services/education/hau-replaces-gowns-with-white-dress-for-convocation/articleshow/47988554.cms,"Haryana Agriculture University, Hisar, has decided to replace the conventional black gowns worn during convocation with a white dress code for students who would be awarded their degrees","Jul 8, 2015, 04:49 PM IST"
"65 of top 100 rankers choose to study in IIT-Bombay, Delhi next",http://economictimes.indiatimes.com/industry/services/education/65-of-top-100-rankers-choose-to-study-in-iit-bombay-delhi-next/articleshow/47983136.cms,"Sixty-five of the top 100 rankers in JEE (Advanced) picked seats in IIT-Bombay, helping it retain its position as the most sought-after campus.","Jul 8, 2015, 10:28 AM IST"
"Alliance of technical, academic institutes needed: Union Minister Harsh Vardhan",http://economictimes.indiatimes.com/industry/services/education/alliance-of-technical-academic-institutes-needed-union-minister-harsh-vardhan/articleshow/47977389.cms,Harsh Vardhan said there is need for grand alliance of technical and academic institutions to enhance the share of science and technology in development and growth.,"Jul 7, 2015, 09:36 PM IST"
"Entrepreneurs, working mothers among 11% women students in IIM Calcutta's executive MBA programme",http://economictimes.indiatimes.com/industry/services/education/entrepreneurs-working-mothers-among-11-women-students-in-iim-calcuttas-executive-mba-programme/articleshow/47986328.cms,"Entrepreneurs, scientists, working mothers are among the motley bunch of students that make up the ninth batch of PG program for Executives at IIM Calcutta.","Jul 8, 2015, 02:16 PM IST"
"Delhi University announces fourth cut-off list, seats still vacant",http://economictimes.indiatimes.com/industry/services/education/delhi-university-announces-fourth-cut-off-list-seats-still-vacant/articleshow/47995307.cms,Delhi University announced its fourth cut-off list for admission to its undergraduate programmes with seats still vacant in popular courses.,"Jul 9, 2015, 01:57 AM IST"
Mookesh Patel appointed as dean of Indian School of Design and Innovation Parsons Mumbai,http://economictimes.indiatimes.com/industry/services/education/mookesh-patel-appointed-as-dean-of-indian-school-of-design-and-innovation-parsons-mumbai/articleshow/47986591.cms,"Indian School of Design and Innovation Parsons Mumbai (ISDI) announced the appointment of its new dean, professor Mookesh Patel.","Jul 8, 2015, 02:36 PM IST"
UGC warns universities against 'outsourcing' PhDs,http://economictimes.indiatimes.com/industry/services/education/ugc-warns-universities-against-outsourcing-phds/articleshow/47990366.cms,UGC has directed all universities to ensure that research supervisors for MPhil and PhD students are allocated from regular faculty members and the services are not outsourced.,"Jul 8, 2015, 07:04 PM IST"
IMT Ghaziabad re-brands PGDM Executive Program in collaboration with 82 universities,http://economictimes.indiatimes.com/industry/services/education/imt-ghaziabad-re-brands-pgdm-executive-program-in-collaboration-with-82-universities/articleshow/47987862.cms,The executive program will also offer a mentor program tailored for executives as well. IMT is collaborating with over 82 universities across the globe.,"Jul 8, 2015, 04:08 PM IST"
All central universities agree to roll out CBCS,http://economictimes.indiatimes.com/industry/services/education/all-central-universities-agree-to-roll-out-cbcs/articleshow/47977961.cms,"While all the universities including DU ""unanimously"" agreed to its roll out at crucial meet of the VCs here today, a few sought one more year.","Jul 7, 2015, 10:10 PM IST"
