Heading,Link,Summary,Date
Chennai Express may have topped Rs 100 crore in 3 days,http://economictimes.indiatimes.com/industry/media/entertainment/chennai-express-may-have-topped-rs-100-crore-in-3-days/articleshow/21773668.cms,,"Aug 12, 2013, 10:59 AM IST"
"""Percy Jackson"" sequel to release in India on August 30",http://economictimes.indiatimes.com/industry/media/entertainment/percy-jackson-sequel-to-release-in-india-on-august-30/articleshow/21862143.cms,,"Aug 16, 2013, 06:40 PM IST"
"'Chennai Express' climbs box office chart in US, ranks at 13th",http://economictimes.indiatimes.com/industry/media/entertainment/chennai-express-climbs-box-office-chart-in-us-ranks-at-13th/articleshow/21803571.cms,,"Aug 13, 2013, 06:21 PM IST"
DD to increase channels on DTH service in staggered manner,http://economictimes.indiatimes.com/industry/media/entertainment/dd-to-increase-channels-on-dth-service-in-staggered-manner/articleshow/21756525.cms,,"Aug 11, 2013, 10:43 AM IST"
First day show: Can Chennai Express outrun Ek Tha Tiger at Box Office?,http://economictimes.indiatimes.com/industry/media/entertainment/first-day-show-can-chennai-express-outrun-ek-tha-tiger-at-box-office/articleshow/21738589.cms,,"Aug 10, 2013, 07:10 AM IST"
FM Gold to be launched in Ludhiana on August 16,http://economictimes.indiatimes.com/industry/media/entertainment/fm-gold-to-be-launched-in-ludhiana-on-august-16/articleshow/21803637.cms,,"Aug 13, 2013, 06:26 PM IST"
Coke Studio & The Dewarists: Non-Bollywood music shows & original compositions gain traction in India,http://economictimes.indiatimes.com/industry/media/entertainment/coke-studio-the-dewarists-non-bollywood-music-shows-original-compositions-gain-traction-in-india/articleshow/21748603.cms,,"Aug 11, 2013, 04:00 AM IST"
Shah Rukh Khan's 'Chennai Express' to get biggest Bollywood release in UK,http://economictimes.indiatimes.com/industry/media/entertainment/shah-rukh-khans-chennai-express-to-get-biggest-bollywood-release-in-uk/articleshow/21504895.cms,,"Jul 31, 2013, 02:06 PM IST"
SRK's 'Chennai Express' to get biggest Bollywood release in UK,http://economictimes.indiatimes.com/industry/media/entertainment/srks-chennai-express-to-get-biggest-bollywood-release-in-uk/articleshow/21493099.cms,,"Jul 30, 2013, 11:19 PM IST"
Sun TV beats the heat by doubling ad rates,http://economictimes.indiatimes.com/industry/media/entertainment/sun-tv-beats-the-heat-by-doubling-ad-rates/articleshow/21563848.cms,,"Aug 3, 2013, 04:00 AM IST"
Technicolor to supply one lakh set-top boxes and modems to Hathway,http://economictimes.indiatimes.com/industry/media/entertainment/technicolor-to-supply-one-lakh-set-top-boxes-and-modems-to-hathway/articleshow/21506359.cms,,"Jul 31, 2013, 03:40 PM IST"
"Single window, time-bound approval for film shooting in India",http://economictimes.indiatimes.com/industry/media/entertainment/single-window-time-bound-approval-for-film-shooting-in-india/articleshow/21507457.cms,,"Jul 31, 2013, 04:54 PM IST"
'Telangana decision not to impact Telugu film industry',http://economictimes.indiatimes.com/industry/media/entertainment/telangana-decision-not-to-impact-telugu-film-industry/articleshow/21530903.cms,,"Aug 1, 2013, 05:40 PM IST"
"Pakistan bans screening of 'Policegiri', 'Man Of Steel'",http://economictimes.indiatimes.com/industry/media/entertainment/pakistan-bans-screening-of-policegiri-man-of-steel/articleshow/21531910.cms,,"Aug 1, 2013, 06:40 PM IST"
Right-wing group wants song dropped from 'Bhaag Milkha Bhaag',http://economictimes.indiatimes.com/industry/media/entertainment/right-wing-group-wants-song-dropped-from-bhaag-milkha-bhaag/articleshow/21459422.cms,,"Jul 29, 2013, 06:42 PM IST"
Salman Khan tops India's most searched celeb list online,http://economictimes.indiatimes.com/industry/media/entertainment/salman-khan-tops-indias-most-searched-celeb-list-online/articleshow/21531837.cms,,"Aug 1, 2013, 06:36 PM IST"
Zee buys satellite rights of Chennai Express for its upcoming channel '& Pictures',http://economictimes.indiatimes.com/industry/media/entertainment/zee-buys-satellite-rights-of-chennai-express-for-its-upcoming-channel-pictures/articleshow/21516415.cms,,"Aug 1, 2013, 04:00 AM IST"
Goa govt plans single window system for film producers,http://economictimes.indiatimes.com/industry/media/entertainment/goa-govt-plans-single-window-system-for-film-producers/articleshow/21299453.cms,,"Jul 24, 2013, 12:18 PM IST"
'Chennai Express' to release on August 9,http://economictimes.indiatimes.com/industry/media/entertainment/chennai-express-to-release-on-august-9/articleshow/21167729.cms,,"Jul 19, 2013, 07:41 PM IST"
'Bhaag Milkha Bhaag' made tax free in Madhya Pradesh,http://economictimes.indiatimes.com/industry/media/entertainment/bhaag-milkha-bhaag-made-tax-free-in-madhya-pradesh/articleshow/21215408.cms,,"Jul 21, 2013, 03:50 PM IST"
"Bhaag Milkha Bhaag scripts a success formula, Bollywood studios see huge appeal in biopics",http://economictimes.indiatimes.com/industry/media/entertainment/bhaag-milkha-bhaag-scripts-a-success-formula-bollywood-studios-see-huge-appeal-in-biopics/articleshow/21320390.cms,,"Jul 25, 2013, 03:45 AM IST"
Trai sets Aug 23 deadline for full-scale DAS in Kolkata,http://economictimes.indiatimes.com/industry/media/entertainment/trai-sets-aug-23-deadline-for-full-scale-das-in-kolkata/articleshow/21183945.cms,,"Jul 20, 2013, 10:54 AM IST"
Doordarshan looks to past to shore up its viewership,http://economictimes.indiatimes.com/industry/media/entertainment/doordarshan-looks-to-past-to-shore-up-its-viewership/articleshow/21310901.cms,,"Jul 24, 2013, 08:36 PM IST"
Steve Jobs biopic 'Jobs' releasing next month in India,http://economictimes.indiatimes.com/industry/media/entertainment/steve-jobs-biopic-jobs-releasing-next-month-in-india/articleshow/21243729.cms,,"Jul 22, 2013, 04:24 PM IST"
Maharashtra govt makes 'Bhaag Milkha Bhaag' tax free,http://economictimes.indiatimes.com/industry/media/entertainment/maharashtra-govt-makes-bhaag-milkha-bhaag-tax-free/articleshow/21192071.cms,,"Jul 20, 2013, 06:15 PM IST"
Home Ministry opposes any hike of FDI cap in media,http://economictimes.indiatimes.com/industry/media/entertainment/home-ministry-opposes-any-hike-of-fdi-cap-in-media/articleshow/21212701.cms,,"Jul 21, 2013, 01:20 PM IST"
Fresh approach: Rookie directors making films for YouTube; save a lot on marketing cost,http://economictimes.indiatimes.com/industry/media/entertainment/fresh-approach-rookie-directors-making-films-for-youtube-save-a-lot-on-marketing-cost/articleshow/21175558.cms,,"Jul 20, 2013, 04:00 AM IST"
Lootera: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/lootera-movie-review/articleshow/20927191.cms,,"Jul 5, 2013, 03:16 PM IST"
"PVR, Bookmyshow enter into five year strategic agreement",http://economictimes.indiatimes.com/industry/media/entertainment/pvr-bookmyshow-enter-into-five-year-strategic-agreement/articleshow/21087569.cms,,"Jul 15, 2013, 08:03 PM IST"
Akshay eyes Rs 100 crore mark for 'Once Upon...',http://economictimes.indiatimes.com/industry/media/entertainment/akshay-eyes-rs-100-crore-mark-for-once-upon-/articleshow/20899059.cms,,"Jul 3, 2013, 10:11 PM IST"
Saregama India join hands with Home Entertainment Services,http://economictimes.indiatimes.com/industry/media/entertainment/saregama-india-join-hands-with-home-entertainment-services/articleshow/21106269.cms,,"Jul 16, 2013, 07:59 PM IST"
Policegiri: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/policegiri-movie-review/articleshow/20929801.cms,,"Jul 5, 2013, 06:18 PM IST"
Adlabs Imagica partners with Cox & Kings,http://economictimes.indiatimes.com/industry/media/entertainment/adlabs-imagica-partners-with-cox-kings/articleshow/20843656.cms,,"Jun 30, 2013, 03:37 PM IST"
"BookMyShow bags PVR’s Rs 1,000 crore e-business",http://economictimes.indiatimes.com/industry/media/entertainment/bookmyshow-bags-pvrs-rs-1000-crore-e-business/articleshow/21098568.cms,,"Jul 16, 2013, 11:07 AM IST"
Information and Broadcasting minister Manish Tewari discusses hike in FDI in media,http://economictimes.indiatimes.com/industry/media/entertainment/information-and-broadcasting-minister-manish-tewari-discusses-hike-in-fdi-in-media/articleshow/20835377.cms,,"Jun 29, 2013, 10:20 PM IST"
BoxTV and Amkette partner to make true OTT a reality in India,http://economictimes.indiatimes.com/industry/media/entertainment/boxtv-and-amkette-partner-to-make-true-ott-a-reality-in-india/articleshow/20911369.cms,,"Jul 4, 2013, 03:58 PM IST"
New channel to propagate Swami Vivekananda ideals,http://economictimes.indiatimes.com/industry/media/entertainment/new-channel-to-propagate-swami-vivekananda-ideals/articleshow/20985269.cms,,"Jul 9, 2013, 01:19 PM IST"
PVR to add 90 screens; invest Rs 250 crore this year,http://economictimes.indiatimes.com/industry/media/entertainment/pvr-to-add-90-screens-invest-rs-250-crore-this-year/articleshow/20503996.cms,,"Jun 9, 2013, 11:54 AM IST"
Fukrey: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/fukrey-movie-review/articleshow/20589569.cms,,"Jun 14, 2013, 05:13 PM IST"
'Chennai Express' trailer crosses 2 million mark on YouTube,http://economictimes.indiatimes.com/industry/media/entertainment/chennai-express-trailer-crosses-2-million-mark-on-youtube/articleshow/20631741.cms,,"Jun 17, 2013, 05:28 PM IST"
Ankur Arora Murder Case: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/ankur-arora-murder-case-movie-review/articleshow/20589495.cms,,"Jun 14, 2013, 05:07 PM IST"
PVR-Cinemax merger gets board approval,http://economictimes.indiatimes.com/industry/media/entertainment/pvr-cinemax-merger-gets-board-approval/articleshow/20481199.cms,,"Jun 7, 2013, 08:53 PM IST"
Movie Review: Enemmy,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-enemmy/articleshow/20712460.cms,,"Jun 22, 2013, 12:19 PM IST"
Disney UTV's having a blockbuster year; rakes in 48% of total box office collections,http://economictimes.indiatimes.com/industry/media/entertainment/disney-utvs-having-a-blockbuster-year-rakes-in-48-of-total-box-office-collections/articleshow/20565705.cms,,"Jun 13, 2013, 05:07 AM IST"
SMS campaign by government to sensitise consumers on cable charges,http://economictimes.indiatimes.com/industry/media/entertainment/sms-campaign-by-government-to-sensitise-consumers-on-cable-charges/articleshow/20476088.cms,,"Jun 7, 2013, 03:22 PM IST"
Times Celebex: Aashiqui 2 puts Aditya and Shraddha in the top 12,http://economictimes.indiatimes.com/industry/media/entertainment/times-celebex-aashiqui-2-puts-aditya-and-shraddha-in-the-top-12/articleshow/20491388.cms,,"Jun 8, 2013, 01:52 PM IST"
BIG RTL Thrill's English feed to be launched on June 12,http://economictimes.indiatimes.com/industry/media/entertainment/big-rtl-thrills-english-feed-to-be-launched-on-june-12/articleshow/20504331.cms,,"Jun 9, 2013, 12:27 PM IST"
"Rituparno Ghosh: Fellow film-makers talk about his films, his life and his courage",http://economictimes.indiatimes.com/industry/media/entertainment/rituparno-ghosh-fellow-film-makers-talk-about-his-films-his-life-and-his-courage/articleshow/20358435.cms,,"May 31, 2013, 05:00 AM IST"
"Seven3Sports bags sub-licence for IPL in Pakistan, SL, Bangladesh",http://economictimes.indiatimes.com/industry/media/entertainment/seven3sports-bags-sub-licence-for-ipl-in-pakistan-sl-bangladesh/articleshow/20312343.cms,,"May 28, 2013, 05:41 PM IST"
Short films & documentaries aired before movies in cinemas become a laughing stock,http://economictimes.indiatimes.com/industry/media/entertainment/short-films-documentaries-aired-before-movies-in-cinemas-become-a-laughing-stock/articleshow/20386397.cms,,"Jun 2, 2013, 06:16 AM IST"
As IPL comes to an end TV channels battle it out in prime time slots,http://economictimes.indiatimes.com/industry/media/entertainment/as-ipl-comes-to-an-end-tv-channels-battle-it-out-in-prime-time-slots/articleshow/20339346.cms,,"May 30, 2013, 01:27 AM IST"
Rituparno Ghosh's sudden death comes as 'shock' for industry,http://economictimes.indiatimes.com/industry/media/entertainment/rituparno-ghoshs-sudden-death-comes-as-shock-for-industry/articleshow/20350328.cms,,"May 30, 2013, 05:55 PM IST"
Film on Tarapur Atomic Power Station bags award,http://economictimes.indiatimes.com/industry/media/entertainment/film-on-tarapur-atomic-power-station-bags-award/articleshow/20298201.cms,,"May 27, 2013, 11:20 PM IST"
Four leading entertainment TV channels hike ad rates by 20-30 per cent,http://economictimes.indiatimes.com/industry/media/entertainment/four-leading-entertainment-tv-channels-hike-ad-rates-by-20-30-per-cent/articleshow/20357101.cms,,"May 31, 2013, 05:00 AM IST"
Comic Con 2013 Held in Kormangala,http://economictimes.indiatimes.com/industry/media/entertainment/comic-con-2013-held-in-kormangala/articleshow/20406080.cms,,"May 31, 2013, 12:00 PM IST"
"DD, sister channels to be soon available on smartphone",http://economictimes.indiatimes.com/industry/media/entertainment/dd-sister-channels-to-be-soon-available-on-smartphone/articleshow/20394985.cms,,"Jun 2, 2013, 04:26 PM IST"
Akshay downplays box office battle with Shah Rukh this Eid,http://economictimes.indiatimes.com/industry/media/entertainment/akshay-downplays-box-office-battle-with-shah-rukh-this-eid/articleshow/20337758.cms,,"May 29, 2013, 11:23 PM IST"
"Krrish 3, Kid Krrish ink licensing deal with Dream Theatre, Carving Dreams",http://economictimes.indiatimes.com/industry/media/entertainment/krrish-3-kid-krrish-ink-licensing-deal-with-dream-theatre-carving-dreams/articleshow/20165977.cms,,"May 21, 2013, 09:47 AM IST"
Indian films shine at Cannes Film Festival,http://economictimes.indiatimes.com/industry/media/entertainment/indian-films-shine-at-cannes-film-festival/articleshow/20158743.cms,,"May 20, 2013, 11:11 PM IST"
100 years of Indian cinema: Need to break away from popular mediocrity to excel in filmmaking,http://economictimes.indiatimes.com/industry/media/entertainment/100-years-of-indian-cinema-need-to-break-away-from-popular-mediocrity-to-excel-in-filmmaking/articleshow/20125389.cms,,"May 19, 2013, 05:35 AM IST"
Mauritius woos Bollywood with heavy discounts,http://economictimes.indiatimes.com/industry/media/entertainment/mauritius-woos-bollywood-with-heavy-discounts/articleshow/20133627.cms,,"May 19, 2013, 01:08 PM IST"
I&B ministry to launch special TV spot on 'Sadbhavna Diwas',http://economictimes.indiatimes.com/industry/media/entertainment/ib-ministry-to-launch-special-tv-spot-on-sadbhavna-diwas/articleshow/20156722.cms,,"May 20, 2013, 09:40 PM IST"
"NIMPA has complied with ""cease and desist orders"": CCI",http://economictimes.indiatimes.com/industry/media/entertainment/nimpa-has-complied-with-cease-and-desist-orders-cci/articleshow/20174678.cms,,"May 21, 2013, 07:58 PM IST"
Aurangzeb: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/aurangzeb-movie-review/articleshow/20107234.cms,,"May 17, 2013, 06:06 PM IST"
Online mechanism soon for film shooting proposals: I&B Secretary,http://economictimes.indiatimes.com/industry/media/entertainment/online-mechanism-soon-for-film-shooting-proposals-ib-secretary/articleshow/20156797.cms,,"May 20, 2013, 09:45 PM IST"
'Hanuman.com' to have international release at Cannes,http://economictimes.indiatimes.com/industry/media/entertainment/hanuman-com-to-have-international-release-at-cannes/articleshow/20121681.cms,,"May 18, 2013, 03:38 PM IST"
Fox Star Studios to produce Anurag Kashyap's 'Bombay Velvet',http://economictimes.indiatimes.com/industry/media/entertainment/fox-star-studios-to-produce-anurag-kashyaps-bombay-velvet/articleshow/20153774.cms,,"May 20, 2013, 06:18 PM IST"
'The Reluctant Fundamentalist' is the most difficult film I’ve made in my career: Mira Nair,http://economictimes.indiatimes.com/industry/media/entertainment/the-reluctant-fundamentalist-is-the-most-difficult-film-ive-made-in-my-career-mira-nair/articleshow/19980587.cms,,"May 10, 2013, 05:30 AM IST"
Reel meets real as Indian celluloid completes 100 years,http://economictimes.indiatimes.com/industry/media/entertainment/reel-meets-real-as-indian-celluloid-completes-100-years/articleshow/19866118.cms,,"May 3, 2013, 06:10 PM IST"
Miffed Mala Sinha rejects Dadasaheb Phalke Academy award,http://economictimes.indiatimes.com/industry/media/entertainment/miffed-mala-sinha-rejects-dadasaheb-phalke-academy-award/articleshow/19820489.cms,,"May 1, 2013, 06:39 PM IST"
Movie Review: Go Goa Gone,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-go-goa-gone/articleshow/19986359.cms,,"May 10, 2013, 02:55 PM IST"
Veteran actor Pran gets Dadasaheb Phalke award,http://economictimes.indiatimes.com/industry/media/entertainment/veteran-actor-pran-gets-dadasaheb-phalke-award/articleshow/19985547.cms,,"May 10, 2013, 01:53 PM IST"
Gippi: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/gippi-movie-review/articleshow/19990460.cms,,"May 10, 2013, 07:30 PM IST"
Movie Review: Bombay Talkies,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-bombay-talkies/articleshow/19866766.cms,,"May 3, 2013, 06:50 PM IST"
"PVR planning to take its luxury format Director’s Cut to  Thailand, Singapore and Hong Kong",http://economictimes.indiatimes.com/industry/media/entertainment/pvr-planning-to-take-its-luxury-format-directors-cut-to-thailand-singapore-and-hong-kong/articleshow/19941889.cms,,"May 8, 2013, 04:37 AM IST"
Sony Pix inks three-year deal with MGM Studios,http://economictimes.indiatimes.com/industry/media/entertainment/sony-pix-inks-three-year-deal-with-mgm-studios/articleshow/19804008.cms,,"Apr 30, 2013, 07:13 PM IST"
'Dilwale Dulhania Le Jayenge' voted favourite Indian film of the past 100 years,http://economictimes.indiatimes.com/industry/media/entertainment/dilwale-dulhania-le-jayenge-voted-favourite-indian-film-of-the-past-100-years/articleshow/19964710.cms,,"May 9, 2013, 10:29 AM IST"
Delhi to host six-day-long centenary film festival to mark 100 years of Indian cinema,http://economictimes.indiatimes.com/industry/media/entertainment/delhi-to-host-six-day-long-centenary-film-festival-to-mark-100-years-of-indian-cinema/articleshow/19637935.cms,,"Apr 19, 2013, 09:49 PM IST"
Bollywood wants  J&K government to set up films commission,http://economictimes.indiatimes.com/industry/media/entertainment/bollywood-wants-jk-government-to-set-up-films-commission/articleshow/19639054.cms,,"Apr 19, 2013, 10:52 PM IST"
'Dabba' selected for Cannes Critics Week,http://economictimes.indiatimes.com/industry/media/entertainment/dabba-selected-for-cannes-critics-week/articleshow/19681759.cms,,"Apr 22, 2013, 09:50 PM IST"
'Pirated home videos hitting market before DVD launch',http://economictimes.indiatimes.com/industry/media/entertainment/pirated-home-videos-hitting-market-before-dvd-launch/articleshow/19637879.cms,,"Apr 19, 2013, 09:46 PM IST"
Vidya Balan in Cannes Film Festival's jury,http://economictimes.indiatimes.com/industry/media/entertainment/vidya-balan-in-cannes-film-festivals-jury/articleshow/19707396.cms,,"Apr 24, 2013, 11:50 AM IST"
India's Cannes entry raises controversy in Goa,http://economictimes.indiatimes.com/industry/media/entertainment/indias-cannes-entry-raises-controversy-in-goa/articleshow/19680923.cms,,"Apr 22, 2013, 08:47 PM IST"
Piracy capital of South Burma Bazaar losing out to online rivals,http://economictimes.indiatimes.com/industry/media/entertainment/piracy-capital-of-south-burma-bazaar-losing-out-to-online-rivals/articleshow/19642954.cms,,"Apr 20, 2013, 04:57 AM IST"
'Star Trek Into Darkness' to release in India first,http://economictimes.indiatimes.com/industry/media/entertainment/star-trek-into-darkness-to-release-in-india-first/articleshow/19711819.cms,,"Apr 24, 2013, 06:07 PM IST"
Government killing economics of sports broadcasting: Star India,http://economictimes.indiatimes.com/industry/media/entertainment/government-killing-economics-of-sports-broadcasting-star-india/articleshow/19711681.cms,,"Apr 24, 2013, 05:57 PM IST"
Tamil Nadu Govt to move Supreme Court for DAS licence to Arasu Cable TV,http://economictimes.indiatimes.com/industry/media/entertainment/tamil-nadu-govt-to-move-supreme-court-for-das-licence-to-arasu-cable-tv/articleshow/19682508.cms,,"Apr 22, 2013, 10:27 PM IST"
Movie Review: Commando – A One Man Army,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-commando-a-one-man-army/articleshow/19511584.cms,,"Apr 12, 2013, 03:38 PM IST"
HC extends deadline till Apr 9 for installation of Set Top Boxes,http://economictimes.indiatimes.com/industry/media/entertainment/hc-extends-deadline-till-apr-9-for-installation-of-set-top-boxes/articleshow/19445072.cms,,"Apr 8, 2013, 06:57 PM IST"
Government panel to decide granting permissions to shoot in India,http://economictimes.indiatimes.com/industry/media/entertainment/government-panel-to-decide-granting-permissions-to-shoot-in-india/articleshow/19478508.cms,,"Apr 10, 2013, 06:47 PM IST"
I&B ministry organises festival of censored movies,http://economictimes.indiatimes.com/industry/media/entertainment/ib-ministry-organises-festival-of-censored-movies/articleshow/19464311.cms,,"Apr 9, 2013, 10:26 PM IST"
Movie Review: Nautanki Saala,http://economictimes.indiatimes.com/industry/media/entertainment/movie-review-nautanki-saala/articleshow/19513981.cms,,"Apr 12, 2013, 06:19 PM IST"
Pran chosen for Dada Saheb Phalke award,http://economictimes.indiatimes.com/industry/media/entertainment/pran-chosen-for-dada-saheb-phalke-award/articleshow/19513234.cms,,"Apr 12, 2013, 05:30 PM IST"
"HC asks Centre, BCCC to decide complaint against reality show",http://economictimes.indiatimes.com/industry/media/entertainment/hc-asks-centre-bccc-to-decide-complaint-against-reality-show/articleshow/19462661.cms,,"Apr 9, 2013, 08:30 PM IST"
"Shabana Azmi, Prabhu Deva receive 'People of the Year' award",http://economictimes.indiatimes.com/industry/media/entertainment/shabana-azmi-prabhu-deva-receive-people-of-the-year-award/articleshow/19477888.cms,,"Apr 10, 2013, 05:56 PM IST"
Shah Rukh Khan blames 'Om Shanti Om' distributors for Manoj Kumar lawsuit,http://economictimes.indiatimes.com/industry/media/entertainment/shah-rukh-khan-blames-om-shanti-om-distributors-for-manoj-kumar-lawsuit/articleshow/19481944.cms,,"Apr 10, 2013, 10:45 PM IST"
Sachin to star in animation series 'Master Blasters',http://economictimes.indiatimes.com/industry/media/entertainment/sachin-to-star-in-animation-series-master-blasters/articleshow/19461792.cms,,"Apr 9, 2013, 07:27 PM IST"
HC orders emergent notices to MSOs on cable TV issue,http://economictimes.indiatimes.com/industry/media/entertainment/hc-orders-emergent-notices-to-msos-on-cable-tv-issue/articleshow/19261822.cms,,"Mar 28, 2013, 09:25 PM IST"
Sanjay Dutt's incomplete films may suffer insurance blow,http://economictimes.indiatimes.com/industry/media/entertainment/sanjay-dutts-incomplete-films-may-suffer-insurance-blow/articleshow/19276745.cms,,"Mar 29, 2013, 04:56 PM IST"
Amitabh Bachchan to be honoured at Melbourne Film festival,http://economictimes.indiatimes.com/industry/media/entertainment/amitabh-bachchan-to-be-honoured-at-melbourne-film-festival/articleshow/19306511.cms,,"Mar 31, 2013, 04:31 PM IST"
Fashion TV ordered to go off air for 10 days over 'indecent' visuals,http://economictimes.indiatimes.com/industry/media/entertainment/fashion-tv-ordered-to-go-off-air-for-10-days-over-indecent-visuals/articleshow/19262020.cms,,"Mar 28, 2013, 09:39 PM IST"
Prana Studios buys Life of Pi visual effects company Rhythm & Hues,http://economictimes.indiatimes.com/industry/media/entertainment/prana-studios-buys-life-of-pi-visual-effects-company-rhythm-hues/articleshow/19298150.cms,,"Mar 31, 2013, 04:00 AM IST"
Blockbuster Krrish extends franchise to create four animated movies,http://economictimes.indiatimes.com/industry/media/entertainment/blockbuster-krrish-extends-franchise-to-create-four-animated-movies/articleshow/19339613.cms,,"Apr 2, 2013, 12:44 PM IST"
Jennifer Lopez's gig axed from IPL opening ceremony over diva demands?,http://economictimes.indiatimes.com/industry/media/entertainment/jennifer-lopezs-gig-axed-from-ipl-opening-ceremony-over-diva-demands/articleshow/19292317.cms,,"Mar 30, 2013, 03:34 PM IST"
"Sony music, Balaji pictures ink 3-film music deal",http://economictimes.indiatimes.com/industry/media/entertainment/sony-music-balaji-pictures-ink-3-film-music-deal/articleshow/19322833.cms,,"Apr 1, 2013, 03:32 PM IST"
Shah Rukh Khan-owned Red Chillies aims at 25% annual growth,http://economictimes.indiatimes.com/industry/media/entertainment/shah-rukh-khan-owned-red-chillies-aims-at-25-annual-growth/articleshow/19328106.cms,,"Apr 1, 2013, 09:25 PM IST"
"Reliance Entertainment, Eros, Disney UTV and others see bright future in regional films",http://economictimes.indiatimes.com/industry/media/entertainment/reliance-entertainment-eros-disney-utv-and-others-see-bright-future-in-regional-films/articleshow/19268297.cms,,"Mar 29, 2013, 04:00 AM IST"
Sanjay Dutt awarded five-year jail term by Supreme Court in 1993 Mumbai blasts case,http://economictimes.indiatimes.com/industry/media/entertainment/sanjay-dutt-awarded-five-year-jail-term-by-supreme-court-in-1993-mumbai-blasts-case/articleshow/19117403.cms,,"Mar 22, 2013, 05:00 AM IST"
Rs 250 crore at stake on Bollywood projects involving Sanjay Dutt?,http://economictimes.indiatimes.com/industry/media/entertainment/rs-250-crore-at-stake-on-bollywood-projects-involving-sanjay-dutt/articleshow/19108989.cms,,"Mar 21, 2013, 05:16 PM IST"
New TRAI rule attempt to muzzle media: NBA,http://economictimes.indiatimes.com/industry/media/entertainment/new-trai-rule-attempt-to-muzzle-media-nba/articleshow/19151501.cms,,"Mar 23, 2013, 07:50 PM IST"
DigiVive bags mobile streaming rights of IPL 2013,http://economictimes.indiatimes.com/industry/media/entertainment/digivive-bags-mobile-streaming-rights-of-ipl-2013/articleshow/19128008.cms,,"Mar 22, 2013, 05:55 PM IST"
Censor Board not doing its job 'properly': Delhi HC,http://economictimes.indiatimes.com/industry/media/entertainment/censor-board-not-doing-its-job-properly-delhi-hc/articleshow/19130850.cms,,"Mar 22, 2013, 08:12 PM IST"
Rajinikanth 'disturbed' by SC verdict against Sanjay Dutt,http://economictimes.indiatimes.com/industry/media/entertainment/rajinikanth-disturbed-by-sc-verdict-against-sanjay-dutt/articleshow/19127281.cms,,"Mar 22, 2013, 05:20 PM IST"
"1993 Mumbai Blasts: Bollywood on Sanjay Dutt's sentence, says he doesn't deserve it",http://economictimes.indiatimes.com/industry/media/entertainment/1993-mumbai-blasts-bollywood-on-sanjay-dutts-sentence-says-he-doesnt-deserve-it/articleshow/19106306.cms,,"Mar 21, 2013, 02:15 PM IST"
Race 2 film makers face ire of Delhi High Court,http://economictimes.indiatimes.com/industry/media/entertainment/race-2-film-makers-face-ire-of-delhi-high-court/articleshow/19089015.cms,,"Mar 20, 2013, 02:42 PM IST"
AIR launches services on social media,http://economictimes.indiatimes.com/industry/media/entertainment/air-launches-services-on-social-media/articleshow/19077668.cms,,"Mar 19, 2013, 11:30 PM IST"
Media industry provides interesting mix of growing and under-penetrated market for strategic investors,http://economictimes.indiatimes.com/industry/media/entertainment/media-industry-provides-interesting-mix-of-growing-and-under-penetrated-market-for-strategic-investors/articleshow/19128937.cms,,"Mar 22, 2013, 06:40 PM IST"
"Schindler's List my best work, says iconic director Steven Spielberg",http://economictimes.indiatimes.com/industry/media/entertainment/schindlers-list-my-best-work-says-iconic-director-steven-spielberg/articleshow/18917346.cms,,"Mar 12, 2013, 01:26 AM IST"
"Reliance Big Entertainment acquires gaming companies in Japan, Korea",http://economictimes.indiatimes.com/industry/media/entertainment/reliance-big-entertainment-acquires-gaming-companies-in-japan-korea/articleshow/18909423.cms,,"Mar 11, 2013, 05:43 PM IST"
Bollywood stars attend Anil Ambanis' party for Steven Spielberg,http://economictimes.indiatimes.com/industry/media/entertainment/bollywood-stars-attend-anil-ambanis-party-for-steven-spielberg/articleshow/18950119.cms,,"Mar 13, 2013, 01:55 PM IST"
Steven Speilberg in India; to meet Bollywood fraternity,http://economictimes.indiatimes.com/industry/media/entertainment/steven-speilberg-in-india-to-meet-bollywood-fraternity/articleshow/18908319.cms,,"Mar 11, 2013, 04:24 PM IST"
Steven Spielberg plans film based on Indo-Pak border,http://economictimes.indiatimes.com/industry/media/entertainment/steven-spielberg-plans-film-based-on-indo-pak-border/articleshow/18923554.cms,,"Mar 12, 2013, 10:57 AM IST"
Need to build cultural bridge between India and US: Steven Spielberg,http://economictimes.indiatimes.com/industry/media/entertainment/need-to-build-cultural-bridge-between-india-and-us-steven-spielberg/articleshow/18930958.cms,,"Mar 12, 2013, 07:32 PM IST"
'Iron Man 3' to release in India before the US,http://economictimes.indiatimes.com/industry/media/entertainment/iron-man-3-to-release-in-india-before-the-us/articleshow/18910129.cms,,"Mar 11, 2013, 06:35 PM IST"
